date,year,week,id_project,project_name,start_price,end_price,performance,rank
2023-08-12,2023,32,1121,Ocean Protocol,0.338755,0.306568,-0.09501557172587849,70.0
2023-08-12,2023,32,3752,Cartesi,0.150033,0.119628,-0.20265541580852214,71.0
2023-08-12,2023,32,983,Stellar,0.136998,0.122057,-0.10905998627717199,72.0
2023-08-12,2023,32,659,ChainLink,7.4,6.14,-0.17027027027027036,73.0
2023-08-12,2023,32,1004,Holo,0.0012779,0.00110898,-0.1321856170279364,74.0
2023-08-12,2023,32,10717,dYdX,2.22,1.96,-0.11711711711711721,75.0
2023-08-12,2023,32,6035,Conflux Token,0.178542,0.128259,-0.2816312128238733,76.0
2023-08-12,2023,32,3753,Kadena,0.531675,0.457086,-0.14029059105656655,77.0
2023-08-12,2023,32,1281,OriginTrail,0.235896,0.224069,-0.05013650083087464,78.0
2023-08-12,2023,32,3756,JUST,0.0227375,0.0201608,-0.11332380428807041,79.0
2023-08-12,2023,32,715,CoinEx Token,0.0328311,0.032864,0.0010020986199059864,80.0
2023-08-12,2023,32,1169,STP Network,0.0470667,0.0420707,-0.10614723360677507,81.0
2023-08-12,2023,32,648,Celer Network,0.0141999,0.0116794,-0.1775012500088029,82.0
2023-08-12,2023,32,986,Monero,157.43,143.35,-0.089436574985708,83.0
2023-08-12,2023,32,10035,JOE,0.297766,0.246874,-0.17091273013037073,84.0
2023-08-12,2023,32,512,Blockstack,0.586093,0.486231,-0.1703859285130516,85.0
2023-08-12,2023,32,5719,Alpha Finance,0.10316,0.083076,-0.19468786351298958,86.0
2023-08-12,2023,32,6597,Frax Share,6.53,6.34,-0.02909647779479332,87.0
2023-08-12,2023,32,3127,Everipedia,0.00533191,0.00443283,-0.16862250112998908,88.0
2023-08-12,2023,32,9195,APENFT,3.33542e-07,3.104e-07,-0.06938256651336275,89.0
2023-08-12,2023,32,4341,Balancer,4.23,3.68,-0.13002364066193858,90.0
2023-08-12,2023,32,291,Basic Attention Token,0.215976,0.17296,-0.19917027817905691,91.0
2023-08-12,2023,32,4340,Compound,55.07,42.54,-0.2275285999636826,92.0
