date,slug,rank,id_project,name_project
2023-12-02,oni-token,14.0,15737,ONINO
2023-12-02,defactor,15.0,12301,Defactor
2023-12-02,traxx,16.0,16555,Traxx
2023-12-02,multivac,17.0,1408,MultiVAC
2023-12-02,stacktical,18.0,3767,DSLA Protocol
2023-12-02,woof-token,19.0,13162,WOOF Token
2023-12-02,king-shiba,20.0,12001,King Shiba
2023-12-02,whiteheart,21.0,6670,Whiteheart
2023-12-02,plugin,22.0,14191,Plugin
2023-12-02,wigoswap,23.0,16301,WigoSwap
2023-12-02,yieldification,24.0,18776,Yieldification
2023-12-02,cryptozoon,25.0,9843,CryptoZoon
2023-12-02,dash-2-trade,26.0,18976,Dash 2 Trade
2023-12-02,witnet,27.0,13253,Witnet
2023-12-02,wall-street-bets-dapp,28.0,9567,WallStreetBets DApp
2023-12-02,hedget,29.0,5365,Hedget
2023-12-02,ix-swap,30.0,11494,IX Swap
2023-12-02,ai-network,31.0,6265,AI Network
2023-12-02,origin-dollar-governance,32.0,18642,Origin Dollar Governance
2023-12-02,yfdai-finance,33.0,4833,YfDAI.finance
2023-12-02,localtrade,34.0,15722,LocalTrade
2023-12-02,weway,35.0,15640,WeWay
2023-12-02,spool-dao-token,36.0,13346,Spool DAO Token
2023-12-02,ichi-farm,37.0,6159,ichi.farm
2023-12-02,kira-network,38.0,6366,KIRA Network
2023-12-02,breederdao,39.0,16838,BreederDAO
2023-12-02,julswap,40.0,7110,JulSwap
2023-12-02,gleec-coin,41.0,3456,Gleec Coin
2023-12-02,aluna,42.0,7710,Aluna
2023-12-02,structure-finance,43.0,10808,Structure Finance
2023-12-02,argon,44.0,7627,Argon
2023-12-02,polyswarm,45.0,1323,PolySwarm
2023-12-02,eosforce,46.0,1428,EOSForce
2023-12-02,goztepe-s-k-fan-token,47.0,9562,Göztepe S.K. Fan Token
2023-12-02,spheroid-universe,48.0,5592,Spheroid Universe
2023-12-02,masq,49.0,6889,MASQ
2023-12-02,decentr,50.0,4724,Decentr
2023-12-02,vidya,51.0,4956,Vidya
2023-12-02,taki,52.0,16940,Taki
2023-12-02,sentinel,53.0,9704,Sentinel
2023-12-02,my-defi-pet,54.0,8882,My DeFi Pet
2023-12-02,enigma,55.0,1044,Enigma
2023-12-02,istanbul-basaksehir-fan-token,56.0,7225,İstanbul Başakşehir Fan Token
2023-12-02,verox,57.0,6933,Verox
2023-12-02,kine-protocol,58.0,7824,Kine Protocol
2023-12-02,akropolis,59.0,143,Akropolis
2023-12-02,moon,60.0,6002,r/CryptoCurrency Moons
2023-12-02,young-boys-fan-token,61.0,7152,Young Boys Fan Token
2023-12-02,naga,62.0,1368,NAGA
2023-12-02,rupiah-token,63.0,2464,Rupiah Token
2023-12-02,powertrade-fuel,64.0,5521,PowerTrade Fuel
2023-12-02,zigzag-2,65.0,18166,ZigZag
2023-12-02,omax-token,66.0,12793,Omax Token
2023-12-02,impt,67.0,18854,IMPT
2023-12-02,sovryn,68.0,11886,Sovryn
2023-12-02,float-protocol,69.0,7489,Float Protocol
2023-12-02,circuits-of-value,70.0,683,Circuits of Value
2023-12-02,battle-pets,71.0,7798,Battle Pets
2023-12-02,privapp-network,72.0,9524,Privapp Network
2023-12-02,boosted-lusd,73.0,18852,Boosted LUSD
2023-12-02,xp-network,74.0,11373,XP Network
2023-12-02,populous,75.0,1102,Populous
2023-12-02,mancium,76.0,16830,Mancium
2023-12-02,global-digital-cluster-co,77.0,20508,Global Digital Cluster Co
2023-12-02,pocketcoin,78.0,9502,Pocketcoin
2023-12-02,bird-money,79.0,6336,Bird.Money
2023-12-02,top-network,80.0,1230,TOP Network
2023-12-02,brazil-fan-token,81.0,11493,Brazil Fan Token
2023-12-02,evedo,82.0,1953,Evedo
2023-12-02,elysia,83.0,3944,ELYSIA
2023-12-02,spores-network,84.0,10091,Spores Network
2023-12-02,genomesdao,85.0,13272,GenomesDAO
2023-12-02,cream-2,86.0,4698,Cream
2023-12-02,biconomy-exchange-token,87.0,10736,Biconomy Exchange Token
2023-12-02,dappradar,88.0,13828,DappRadar
2023-12-02,legend-of-fantasy-war,89.0,12920,Legend of Fantasy War
2023-12-02,brn-metaverse,90.0,16869,BRN Metaverse
2023-12-02,marsdao,91.0,16357,MarsDAO
2023-12-02,phoenix-token,92.0,10346,Phoenix Token
2023-12-02,dacxi,93.0,10925,Dacxi
2023-12-02,sao-paulo-fc-fan-token,94.0,14025,Sao Paulo FC Fan Token
2023-12-02,aston-martin-cognizant-fan-token,95.0,11691,Aston Martin Cognizant Fan Token
2023-12-02,radium,96.0,1367,Radium
2023-12-02,quantstamp,97.0,1164,Quantstamp
2023-12-02,gulfcoin-2,98.0,18254,GulfCoin
2023-12-02,decubate,99.0,9967,Decubate
2023-12-02,tia,100.0,16120,TIA
2023-12-09,exchangecoin,1.0,2042,ExchangeCoin
2023-12-09,brick,2.0,6001,r/FortNiteBR Bricks
2023-12-09,swarm-markets,3.0,9829,Swarm Markets
2023-12-09,structure-finance,4.0,10808,Structure Finance
2023-12-09,defi-yield-protocol,5.0,6644,DeFi Yield Protocol
2023-12-09,throne,6.0,9958,Throne
2023-12-09,waltonchain,7.0,1123,Waltonchain
2023-12-09,wirex,8.0,1111,Wirex
2023-12-09,purefi,9.0,9945,PureFi
2023-12-09,ioi-token,10.0,10334,IOI Token
2023-12-09,kryll,11.0,1522,KRYLL
2023-12-09,gulfcoin-2,12.0,18254,GulfCoin
2023-12-09,deapcoin,13.0,3912,DEAPCOIN
2023-12-09,whale,14.0,4716,WHALE
2023-12-09,moda-dao,15.0,14626,MODA DAO
2023-12-09,dose-token,16.0,12303,DOSE
2023-12-09,saffron-finance,17.0,6151,saffron.finance
2023-12-09,apm-coin,18.0,3523,apM Coin
2023-12-09,sperax,19.0,4945,Sperax
2023-12-09,pastel,20.0,7620,Pastel
2023-12-09,polytrade,21.0,10350,Polytrade
2023-12-09,young-boys-fan-token,22.0,7152,Young Boys Fan Token
2023-12-09,metavault-trade,23.0,18583,Metavault Trade
2023-12-09,gari-network,24.0,17764,Gari Network
2023-12-09,bifrost-native-coin,25.0,12011,Bifrost Native Coin
2023-12-09,radium,26.0,1367,Radium
2023-12-09,stacktical,27.0,3767,DSLA Protocol
2023-12-09,woonkly-power,28.0,7961,Woonkly Power
2023-12-09,te-food,29.0,1232,TE-FOOD
2023-12-09,wam,30.0,14823,Wam
2023-12-09,moon,31.0,6002,r/CryptoCurrency Moons
2023-12-09,darwinia-network-native-token,32.0,880,Darwinia Network Native Token
2023-12-09,babb,33.0,270,BABB
2023-12-09,vempire-ddao,34.0,10330,vEmpire DDAO
2023-12-09,genomesdao,35.0,13272,GenomesDAO
2023-12-09,privapp-network,36.0,9524,Privapp Network
2023-12-09,argon,37.0,7627,Argon
2023-12-09,prosper,38.0,6935,Prosper
2023-12-09,trustswap,39.0,4700,Trustswap
2023-12-09,dfx-finance,40.0,7694,DFX Finance
2023-12-09,unidef,41.0,18793,Unidef
2023-12-09,big-data-protocol,42.0,7648,Big Data Protocol
2023-12-09,fanstime,43.0,1403,FansTime
2023-12-09,cream-2,44.0,4698,Cream
2023-12-09,formation-fi,45.0,13257,Formation FI
2023-12-09,sovryn,46.0,11886,Sovryn
2023-12-09,smart-valor,47.0,2918,Smart Valor
2023-12-09,lunar-2,48.0,18834,Lunar
2023-12-09,float-protocol,49.0,7489,Float Protocol
2023-12-09,chronicle,50.0,11360,Chronicle
2023-12-09,cryptoblades,51.0,9462,CryptoBlades
2023-12-09,vita-inu,52.0,13224,Vita Inu
2023-12-09,value-liquidity,53.0,5412,Value Liquidity
2023-12-09,bondly,54.0,6509,Bondly
2023-12-09,geojam,55.0,17284,Geojam
2023-12-09,sin-city,56.0,12293,Sin City
2023-12-09,bird-money,57.0,6336,Bird.Money
2023-12-09,saucerswap,58.0,18785,SaucerSwap
2023-12-09,strong,59.0,5024,Strong
2023-12-09,lambda,60.0,1035,Lambda
2023-12-09,top-network,61.0,1230,TOP Network
2023-12-09,lords,62.0,15010,LORDS
2023-12-09,akropolis,63.0,143,Akropolis
2023-12-09,argentine-football-association-fan-token,64.0,14370,Argentine Football Association Fan Token
2023-12-09,sentinel,65.0,9704,Sentinel
2023-12-09,xels,66.0,8496,XELS
2023-12-09,juggernaut,67.0,5758,Juggernaut
2023-12-09,pancake-bunny,68.0,6188,Pancake Bunny
2023-12-09,thorwallet,69.0,14747,THORWallet
2023-12-09,defi-land,70.0,13195,DeFi Land
2023-12-09,polkadex,71.0,8419,Polkadex
2023-12-09,quantstamp,72.0,1164,Quantstamp
2023-12-09,achain,73.0,96,Achain
2023-12-09,concentrated-voting-power,74.0,4705,PowerPool Concentrated Voting Power
2023-12-09,beam,75.0,300,BEAM
2023-12-09,shina-inu,76.0,16990,Shina Inu
2023-12-09,kleros,77.0,1372,Kleros
2023-12-09,tribeone,78.0,9880,TribeOne
2023-12-09,enigma,79.0,1044,Enigma
2023-12-09,chain-guardians,80.0,7848,Chain Guardians
2023-12-09,unicly,81.0,8860,Unicly
2023-12-09,linkeye,82.0,1369,Linkeye
2023-12-09,napoli-fan-token,83.0,14463,Napoli Fan Token
2023-12-09,rainmaker-games,84.0,14826,Rainmaker Games
2023-12-09,rangers-protocol-gas,85.0,10914,Rangers Protocol
2023-12-09,curate,86.0,6556,Curate
2023-12-09,btc-standard-hashrate-token,87.0,6856,BTC Standard Hashrate Token
2023-12-09,neblio,88.0,1168,Neblio
2023-12-09,nuco-cloud,89.0,5496,Nuco.Cloud
2023-12-09,aquarius,90.0,12298,Aquarius
2023-12-09,shiba-predator,91.0,16557,Shiba Predator
2023-12-09,sao-paulo-fc-fan-token,92.0,14025,Sao Paulo FC Fan Token
2023-12-09,titanswap,93.0,5526,TitanSwap
2023-12-09,qmall,94.0,15979,Qmall
2023-12-09,decentralized-advertising,95.0,861,DAD
2023-12-09,plearn,96.0,17237,PLEARN
2023-12-09,global-digital-cluster-co,97.0,20508,Global Digital Cluster Co
2023-12-09,rupiah-token,98.0,2464,Rupiah Token
2023-12-09,furucombo,99.0,6741,Furucombo
2023-12-09,catecoin,100.0,8866,CateCoin
2023-12-16,brick,1.0,6001,r/FortNiteBR Bricks
2023-12-16,exchangecoin,2.0,2042,ExchangeCoin
2023-12-16,structure-finance,3.0,10808,Structure Finance
2023-12-16,apm-coin,4.0,3523,apM Coin
2023-12-16,the-doge-nft,5.0,10709,The Doge NFT
2023-12-16,squad,6.0,18870,Superpower Squad
2023-12-16,pibble,7.0,1482,Pibble
2023-12-16,gamercoin,8.0,8518,GamerCoin
2023-12-16,top-network,9.0,1230,TOP Network
2023-12-16,galaxia,10.0,18750,Galaxia
2023-12-16,dfx-finance,11.0,7694,DFX Finance
2023-12-16,chihuahua-token,12.0,15639,Chihuahua Chain
2023-12-16,weway,13.0,15640,WeWay
2023-12-16,akropolis,14.0,143,Akropolis
2023-12-16,cryptoblades,15.0,9462,CryptoBlades
2023-12-16,openocean,16.0,9816,OpenOcean
2023-12-16,throne,17.0,9958,Throne
2023-12-16,radium,18.0,1367,Radium
2023-12-16,domi,19.0,14539,Domi
2023-12-16,float-protocol,20.0,7489,Float Protocol
2023-12-16,octofi,21.0,5535,OctoFi
2023-12-16,bird-money,22.0,6336,Bird.Money
2023-12-16,dose-token,23.0,12303,DOSE
2023-12-16,tamadoge,24.0,18772,Tamadoge
2023-12-16,kryll,25.0,1522,KRYLL
2023-12-16,joe-hat-token,26.0,16851,Joe Hat
2023-12-16,nord-finance,27.0,6740,Nord Finance
2023-12-16,lunar-2,28.0,18834,Lunar
2023-12-16,enigma,29.0,1044,Enigma
2023-12-16,argon,30.0,7627,Argon
2023-12-16,equalizer-dex,31.0,18873,Equalizer DEX
2023-12-16,pastel,32.0,7620,Pastel
2023-12-16,ioi-token,33.0,10334,IOI Token
2023-12-16,darwinia-network-native-token,34.0,880,Darwinia Network Native Token
2023-12-16,pancake-bunny,35.0,6188,Pancake Bunny
2023-12-16,neblio,36.0,1168,Neblio
2023-12-16,goztepe-s-k-fan-token,37.0,9562,Göztepe S.K. Fan Token
2023-12-16,gulfcoin-2,38.0,18254,GulfCoin
2023-12-16,valencia-cf-fan-token,39.0,11374,Valencia CF Fan Token
2023-12-16,waltonchain,40.0,1123,Waltonchain
2023-12-16,observer-coin,41.0,4216,OBSERVER Coin
2023-12-16,energi,42.0,1030,Energi
2023-12-16,raze-network,43.0,8646,Raze Network
2023-12-16,gari-network,44.0,17764,Gari Network
2023-12-16,wirex,45.0,1111,Wirex
2023-12-16,achain,46.0,96,Achain
2023-12-16,pstake-finance,47.0,16161,pSTAKE Finance
2023-12-16,big-data-protocol,48.0,7648,Big Data Protocol
2023-12-16,bosagora,49.0,552,BOSAGORA
2023-12-16,unilayer,50.0,4731,UniLayer
2023-12-16,only1,51.0,10058,Only1
2023-12-16,polker,52.0,9946,Polker
2023-12-16,aston-martin-cognizant-fan-token,53.0,11691,Aston Martin Cognizant Fan Token
2023-12-16,legend-of-fantasy-war,54.0,12920,Legend of Fantasy War
2023-12-16,aventus,55.0,256,Aventus
2023-12-16,digitalbits,56.0,952,DigitalBits
2023-12-16,cream-2,57.0,4698,Cream
2023-12-16,as-monaco-fan-token,58.0,15838,AS Monaco Fan Token
2023-12-16,tune-fm,59.0,10408,Tune.Fm
2023-12-16,shyft-network-2,60.0,8041,Shyft Network
2023-12-16,swash,61.0,12282,Swash
2023-12-16,sovryn,62.0,11886,Sovryn
2023-12-16,xbit,63.0,14300,Xbit
2023-12-16,impt,64.0,18854,IMPT
2023-12-16,muse-2,65.0,6370,Muse
2023-12-16,pickle-finance,66.0,5294,Pickle Finance
2023-12-16,mbd-financials,67.0,18084,MBD Financials
2023-12-16,privapp-network,68.0,9524,Privapp Network
2023-12-16,nftrade,69.0,11294,NFTrade
2023-12-16,scry-info,70.0,1343,Scry.info
2023-12-16,linkeye,71.0,1369,Linkeye
2023-12-16,uxd-stablecoin,72.0,15713,UXD Stablecoin
2023-12-16,alongside-crypto-market-index,73.0,18885,Alongside Crypto Market Index
2023-12-16,xio,74.0,3529,XIO
2023-12-16,kleros,75.0,1372,Kleros
2023-12-16,value-liquidity,76.0,5412,Value Liquidity
2023-12-16,taki,77.0,16940,Taki
2023-12-16,husky-avax,78.0,10310,Husky AVAX
2023-12-16,mytoken,79.0,1326,MyToken
2023-12-16,dappradar,80.0,13828,DappRadar
2023-12-16,wigoswap,81.0,16301,WigoSwap
2023-12-16,yfdai-finance,82.0,4833,YfDAI.finance
2023-12-16,tribeone,83.0,9880,TribeOne
2023-12-16,azit,84.0,17321,Azit
2023-12-16,omax-token,85.0,12793,Omax Token
2023-12-16,populous,86.0,1102,Populous
2023-12-16,six-network,87.0,1333,SIX Network
2023-12-16,strong,88.0,5024,Strong
2023-12-16,yieldification,89.0,18776,Yieldification
2023-12-16,sperax-usd,90.0,15221,Sperax USD
2023-12-16,mirrored-ether,91.0,7445,Mirrored Ether
2023-12-16,breederdao,92.0,16838,BreederDAO
2023-12-16,babb,93.0,270,BABB
2023-12-16,unicly,94.0,8860,Unicly
2023-12-16,force-protocol,95.0,1271,Force Protocol
2023-12-16,atlas-navi,96.0,18872,Atlas Navi
2023-12-16,social-good-project,97.0,5271,SocialGood
2023-12-16,vita-inu,98.0,13224,Vita Inu
2023-12-16,cashaa,99.0,631,Cashaa
2023-12-16,cryptozoon,100.0,9843,CryptoZoon
2023-12-23,brick,1.0,6001,r/FortNiteBR Bricks
2023-12-23,exchangecoin,2.0,2042,ExchangeCoin
2023-12-23,squad,3.0,18870,Superpower Squad
2023-12-23,top-network,4.0,1230,TOP Network
2023-12-23,rainmaker-games,5.0,14826,Rainmaker Games
2023-12-23,structure-finance,6.0,10808,Structure Finance
2023-12-23,dfx-finance,7.0,7694,DFX Finance
2023-12-23,xio,8.0,3529,XIO
2023-12-23,pickle-finance,9.0,5294,Pickle Finance
2023-12-23,neblio,10.0,1168,Neblio
2023-12-23,mixmarvel,11.0,2786,MixMarvel
2023-12-23,monsta-infinite,12.0,10821,Monsta Infinite
2023-12-23,tribeone,13.0,9880,TribeOne
2023-12-23,kripto,14.0,18030,Kripto
2023-12-23,float-protocol,15.0,7489,Float Protocol
2023-12-23,kryll,16.0,1522,KRYLL
2023-12-23,octofi,17.0,5535,OctoFi
2023-12-23,achain,18.0,96,Achain
2023-12-23,leisuremeta,19.0,18401,LeisureMeta
2023-12-23,artery,20.0,9801,Artery
2023-12-23,pancake-bunny,21.0,6188,Pancake Bunny
2023-12-23,lunar-2,22.0,18834,Lunar
2023-12-23,zookeeper,23.0,10339,ZooKeeper
2023-12-23,unibright,24.0,1282,Unibright
2023-12-23,divi,25.0,975,Divi
2023-12-23,cryptoblades,26.0,9462,CryptoBlades
2023-12-23,splinterlands,27.0,10126,Splinterlands
2023-12-23,global-digital-cluster-co,28.0,20508,Global Digital Cluster Co
2023-12-23,radium,29.0,1367,Radium
2023-12-23,aston-martin-cognizant-fan-token,30.0,11691,Aston Martin Cognizant Fan Token
2023-12-23,unilayer,31.0,4731,UniLayer
2023-12-23,goztepe-s-k-fan-token,32.0,9562,Göztepe S.K. Fan Token
2023-12-23,karura,33.0,10708,Karura
2023-12-23,darwinia-commitment-token,34.0,5101,Darwinia Commitment Token
2023-12-23,mirrored-ether,35.0,7445,Mirrored Ether
2023-12-23,maps,36.0,7160,MAPS
2023-12-23,tamadoge,37.0,18772,Tamadoge
2023-12-23,sylo,38.0,4664,Sylo
2023-12-23,linkeye,39.0,1369,Linkeye
2023-12-23,wirex,40.0,1111,Wirex
2023-12-23,vnx-gold,41.0,19041,VNX Gold
2023-12-23,cover-protocol,42.0,6152,COVER Protocol
2023-12-23,unicly,43.0,8860,Unicly
2023-12-23,ooki,44.0,14814,Ooki
2023-12-23,sentinel,45.0,9704,Sentinel
2023-12-23,observer-coin,46.0,4216,OBSERVER Coin
2023-12-23,aurusx,47.0,19029,AurusX
2023-12-23,bird-money,48.0,6336,Bird.Money
2023-12-23,umami-finance,49.0,13617,Umami Finance
2023-12-23,defi-kingdoms-crystal,50.0,17229,DeFi Kingdoms Crystal
2023-12-23,lokr,51.0,16733,Lokr
2023-12-23,amo,52.0,179,AMO Coin
2023-12-23,ubxs-token,53.0,15611,UBXS Token
2023-12-23,chain-guardians,54.0,7848,Chain Guardians
2023-12-23,bosagora,55.0,552,BOSAGORA
2023-12-23,furucombo,56.0,6741,Furucombo
2023-12-23,inter-stable-token,57.0,18892,Inter Stable Token
2023-12-23,bullieverse,58.0,16476,Bullieverse
2023-12-23,akropolis,59.0,143,Akropolis
2023-12-23,poundtoken,60.0,18866,poundtoken
2023-12-23,revuto,61.0,15547,Revuto
2023-12-23,equalizer-dex,62.0,18873,Equalizer DEX
2023-12-23,wizardia,63.0,16683,Wizardia
2023-12-23,outer-ring,64.0,16486,Outer Ring
2023-12-23,gamercoin,65.0,8518,GamerCoin
2023-12-23,shiba-predator,66.0,16557,Shiba Predator
2023-12-23,geojam,67.0,17284,Geojam
2023-12-23,valencia-cf-fan-token,68.0,11374,Valencia CF Fan Token
2023-12-23,legend-of-fantasy-war,69.0,12920,Legend of Fantasy War
2023-12-23,darwinia-network-native-token,70.0,880,Darwinia Network Native Token
2023-12-23,verox,71.0,6933,Verox
2023-12-23,kryptomon,72.0,10455,Kryptomon
2023-12-23,ambire-wallet,73.0,15827,Ambire Wallet
2023-12-23,lodestar,74.0,18939,Lodestar
2023-12-23,cult-dao,75.0,15840,Cult DAO
2023-12-23,enigma,76.0,1044,Enigma
2023-12-23,hyve,77.0,6021,Hyve
2023-12-23,openanx,78.0,1289,OpenANX
2023-12-23,kommunitas,79.0,10287,Kommunitas
2023-12-23,big-data-protocol,80.0,7648,Big Data Protocol
2023-12-23,gny,81.0,3097,GNY
2023-12-23,nord-finance,82.0,6740,Nord Finance
2023-12-23,futureswap,83.0,8044,Futureswap
2023-12-23,ariva,84.0,10361,Ariva
2023-12-23,nftrade,85.0,11294,NFTrade
2023-12-23,get-token,86.0,1216,GET Protocol
2023-12-23,o3-swap,87.0,9379,O3 Swap
2023-12-23,te-food,88.0,1232,TE-FOOD
2023-12-23,undead-blocks,89.0,17846,Undead Blocks
2023-12-23,sao-paulo-fc-fan-token,90.0,14025,Sao Paulo FC Fan Token
2023-12-23,crystal-token,91.0,833,Crystal Token
2023-12-23,torum,92.0,10823,Torum
2023-12-23,apm-coin,93.0,3523,apM Coin
2023-12-23,hi-dollar,94.0,9822,hi Dollar
2023-12-23,cream-2,95.0,4698,Cream
2023-12-23,stader-bnbx,96.0,18802,Stader BNBx
2023-12-23,baanx,97.0,10614,Baanx
2023-12-23,as-monaco-fan-token,98.0,15838,AS Monaco Fan Token
2023-12-23,muse-2,99.0,6370,Muse
2023-12-23,pastel,100.0,7620,Pastel
2023-12-30,exchangecoin,1.0,2042,ExchangeCoin
2023-12-30,monsta-infinite,2.0,10821,Monsta Infinite
2023-12-30,radium,3.0,1367,Radium
2023-12-30,brick,4.0,6001,r/FortNiteBR Bricks
2023-12-30,structure-finance,5.0,10808,Structure Finance
2023-12-30,dfx-finance,6.0,7694,DFX Finance
2023-12-30,aston-martin-cognizant-fan-token,7.0,11691,Aston Martin Cognizant Fan Token
2023-12-30,mirrored-ether,8.0,7445,Mirrored Ether
2023-12-30,cryptoblades,9.0,9462,CryptoBlades
2023-12-30,nord-finance,10.0,6740,Nord Finance
2023-12-30,unicly,11.0,8860,Unicly
2023-12-30,undead-blocks,12.0,17846,Undead Blocks
2023-12-30,omax-token,13.0,12793,Omax Token
2023-12-30,squad,14.0,18870,Superpower Squad
2023-12-30,sao-paulo-fc-fan-token,15.0,14025,Sao Paulo FC Fan Token
2023-12-30,observer-coin,16.0,4216,OBSERVER Coin
2023-12-30,bird-money,17.0,6336,Bird.Money
2023-12-30,oddz,18.0,7945,Oddz
2023-12-30,minto,19.0,14768,Minto
2023-12-30,kripto,20.0,18030,Kripto
2023-12-30,pickle-finance,21.0,5294,Pickle Finance
2023-12-30,cover-protocol,22.0,6152,COVER Protocol
2023-12-30,six-network,23.0,1333,SIX Network
2023-12-30,chronicle,24.0,11360,Chronicle
2023-12-30,top-network,25.0,1230,TOP Network
2023-12-30,pancake-bunny,26.0,6188,Pancake Bunny
2023-12-30,ooki,27.0,14814,Ooki
2023-12-30,artery,28.0,9801,Artery
2023-12-30,energi,29.0,1030,Energi
2023-12-30,bosagora,30.0,552,BOSAGORA
2023-12-30,kryll,31.0,1522,KRYLL
2023-12-30,ether-1,32.0,1725,Ether-1
2023-12-30,inter-stable-token,33.0,18892,Inter Stable Token
2023-12-30,cherryswap,34.0,10057,CherrySwap
2023-12-30,okratech-token,35.0,17839,Okratech Token
2023-12-30,concentrated-voting-power,36.0,4705,PowerPool Concentrated Voting Power
2023-12-30,nasdex-token,37.0,11247,NASDEX Token
2023-12-30,revuto,38.0,15547,Revuto
2023-12-30,vnx-gold,39.0,19041,VNX Gold
2023-12-30,powertrade-fuel,40.0,5521,PowerTrade Fuel
2023-12-30,wirex,41.0,1111,Wirex
2023-12-30,octofi,42.0,5535,OctoFi
2023-12-30,furucombo,43.0,6741,Furucombo
2023-12-30,cream-2,44.0,4698,Cream
2023-12-30,lokr,45.0,16733,Lokr
2023-12-30,web3camp,46.0,20438,Web3Camp
2023-12-30,xio,47.0,3529,XIO
2023-12-30,defiato,48.0,6622,DeFiato
2023-12-30,throne,49.0,9958,Throne
2023-12-30,big-data-protocol,50.0,7648,Big Data Protocol
2023-12-30,darwinia-commitment-token,51.0,5101,Darwinia Commitment Token
2023-12-30,nftrade,52.0,11294,NFTrade
2023-12-30,straitsx-indonesia-rupiah,53.0,13642,StraitsX Indonesia Rupiah
2023-12-30,standard-protocol,54.0,8771,Standard Protocol
2023-12-30,raze-network,55.0,8646,Raze Network
2023-12-30,pastel,56.0,7620,Pastel
2023-12-30,baanx,57.0,10614,Baanx
2023-12-30,mist,58.0,8407,Mist
2023-12-30,swftcoin,59.0,1243,SWFT Blockchain
2023-12-30,catgirl,60.0,14345,Catgirl
2023-12-30,ubxs-token,61.0,15611,UBXS Token
2023-12-30,project-with,62.0,2551,Project WITH
2023-12-30,leisuremeta,63.0,18401,LeisureMeta
2023-12-30,hunter,64.0,18953,Hunter
2023-12-30,darwinia-network-native-token,65.0,880,Darwinia Network Native Token
2023-12-30,taki,66.0,16940,Taki
2023-12-30,onerare,67.0,14162,OneRare
2023-12-30,maps,68.0,7160,MAPS
2023-12-30,cult-dao,69.0,15840,Cult DAO
2023-12-30,sylo,70.0,4664,Sylo
2023-12-30,babyswap,71.0,9995,BabySwap
2023-12-30,privapp-network,72.0,9524,Privapp Network
2023-12-30,outer-ring,73.0,16486,Outer Ring
2023-12-30,alongside-crypto-market-index,74.0,18885,Alongside Crypto Market Index
2023-12-30,strong,75.0,5024,Strong
2023-12-30,thol-token,76.0,21257,AngelBlock
2023-12-30,bifrost-native-coin,77.0,12011,Bifrost Native Coin
2023-12-30,muse-2,78.0,6370,Muse
2023-12-30,revv,79.0,4843,REVV
2023-12-30,fabwelt,80.0,12382,Fabwelt
2023-12-30,poundtoken,81.0,18866,poundtoken
2023-12-30,stacktical,82.0,3767,DSLA Protocol
2023-12-30,txa,83.0,12149,TXA
2023-12-30,gamercoin,84.0,8518,GamerCoin
2023-12-30,nvirworld,85.0,14601,NvirWorld
2023-12-30,wicrypt,86.0,13564,Wicrypt
2023-12-30,verox,87.0,6933,Verox
2023-12-30,monsterra,88.0,18923,Monsterra
2023-12-30,assaplay,89.0,17881,AssaPlay
2023-12-30,moon,90.0,6002,r/CryptoCurrency Moons
2023-12-30,mmfinance,91.0,15484,MMFinance
2023-12-30,mancium,92.0,16830,Mancium
2023-12-30,stronghold-token,93.0,5504,Stronghold Token
2023-12-30,zambesigold,94.0,18441,ZambesiGold
2023-12-30,istanbul-basaksehir-fan-token,95.0,7225,İstanbul Başakşehir Fan Token
2023-12-30,life-crypto,96.0,11415,Life Crypto
2023-12-30,integritee,97.0,13638,Integritee
2023-12-30,deus-finance-2,98.0,11140,DEUS Finance
2023-12-30,pstake-finance,99.0,16161,pSTAKE Finance
2023-12-30,metavault-trade,100.0,18583,Metavault Trade
2024-01-06,mangoman-intelligent,1.0,18864,MANGOMAN INTELLIGENT
2024-01-06,pawswap,2.0,19209,PAWSWAP
2024-01-06,exchangecoin,3.0,2042,ExchangeCoin
2024-01-06,lovely-inu-finance,4.0,13131,Lovely Inu finance
2024-01-06,catgirl,5.0,14345,Catgirl
2024-01-06,renewable-energy,6.0,17908,Renewable Energy
2024-01-06,husky-avax,7.0,10310,Husky AVAX
2024-01-06,squidgrow,8.0,18850,SquidGrow
2024-01-06,catecoin,9.0,8866,CateCoin
2024-01-06,shina-inu,10.0,16990,Shina Inu
2024-01-06,octofi,11.0,5535,OctoFi
2024-01-06,aston-martin-cognizant-fan-token,12.0,11691,Aston Martin Cognizant Fan Token
2024-01-06,sao-paulo-fc-fan-token,13.0,14025,Sao Paulo FC Fan Token
2024-01-06,cult-dao,14.0,15840,Cult DAO
2024-01-06,cryptoblades,15.0,9462,CryptoBlades
2024-01-06,ether-1,16.0,1725,Ether-1
2024-01-06,iskra-token,17.0,19015,ISKRA Token
2024-01-06,pickle-finance,18.0,5294,Pickle Finance
2024-01-06,kine-protocol,19.0,7824,Kine Protocol
2024-01-06,dego-finance,20.0,5428,Dego Finance
2024-01-06,polydoge,21.0,8737,PolyDoge
2024-01-06,xfinance,22.0,5368,Xfinance
2024-01-06,bai-stablecoin,23.0,18602,BAI Stablecoin
2024-01-06,cream-2,24.0,4698,Cream
2024-01-06,occamfi,25.0,8317,OccamFi
2024-01-06,sperax-usd,26.0,15221,Sperax USD
2024-01-06,marsdao,27.0,16357,MarsDAO
2024-01-06,cratos,28.0,10132,Cratos
